BeneficiaryOtherID,BeneficiaryName,OrganisationalUnit,Purpose,ContractRef,Amount,IrrecoverableVATAmount,PaymentDate
562017,Sita Uk Limited,Refuse Collection & Recycling,Special Waste Collection,162525,2512.5,0,11/07/2013
562017,Sita Uk Limited,Street Cleansing,Emptying Dog Bins,162525,6067.62,0,11/07/2013
562017,Sita Uk Limited,Street Cleansing,Emptying Litter Bins,162525,242.64,0,11/07/2013
562017,Sita Uk Limited,Refuse Collection & Recycling,Clinical Waste Collection,162526,3776.07,0,11/07/2013
562017,Sita Uk Limited,Refuse Collection & Recycling,Household Waste Collection,162526,129014.08,0,11/07/2013
562017,Sita Uk Limited,Refuse Collection & Recycling,Recycling Collection,162526,225616.61,0,11/07/2013
562017,Sita Uk Limited,Refuse Collection & Recycling,Sita Material Income Cans,162526,-10022.94,0,11/07/2013
562017,Sita Uk Limited,Refuse Collection & Recycling,Sita Material Income Plastic,162526,-6173.4,0,11/07/2013
562017,Sita Uk Limited,Refuse Collection & Recycling,Special Waste Collection,162526,1884.38,0,11/07/2013
562017,Sita Uk Limited,Street Cleansing,Emptying Dog Bins,162526,6067.62,0,11/07/2013
562017,Sita Uk Limited,Street Cleansing,Emptying Litter Bins,162526,242.64,0,11/07/2013
562017,Sita Uk Limited,Refuse Collection & Recycling,Clinical Waste Collection,165535,3898.04,0,23/09/2013
562017,Sita Uk Limited,Refuse Collection & Recycling,Household Waste Collection,165535,122313.89,0,23/09/2013
562017,Sita Uk Limited,Refuse Collection & Recycling,Recycling Collection,165535,238610.91,0,23/09/2013
562017,Sita Uk Limited,Refuse Collection & Recycling,Sita Material Income Cans,165535,-5954.08,0,23/09/2013
562017,Sita Uk Limited,Refuse Collection & Recycling,Sita Material Income Plastic,165535,-2522,0,23/09/2013
562017,Sita Uk Limited,Refuse Collection & Recycling,Special Waste Collection,165535,2010,0,23/09/2013
562017,Sita Uk Limited,Street Cleansing,Emptying Dog Bins,165535,6067.62,0,23/09/2013
562017,Sita Uk Limited,Street Cleansing,Emptying Litter Bins,165535,242.64,0,23/09/2013
562017,Sita Uk Limited,Refuse Collection & Recycling,Clinical Waste Collection,167061,3932.19,0,28/10/2013
562017,Sita Uk Limited,Refuse Collection & Recycling,Household Waste Collection,167061,153194.12,0,28/10/2013
562017,Sita Uk Limited,Refuse Collection & Recycling,Recycling Collection,167061,231754.6,0,28/10/2013
562017,Sita Uk Limited,Refuse Collection & Recycling,Sita Material Income Plastic,167061,-5282.2,0,28/10/2013
562017,Sita Uk Limited,Refuse Collection & Recycling,Sita Material Income Textiles,167061,-14550.9,0,28/10/2013
562017,Sita Uk Limited,Refuse Collection & Recycling,Special Waste Collection,167061,3517.51,0,28/10/2013
562017,Sita Uk Limited,Street Cleansing,Emptying Dog Bins,167061,6067.62,0,28/10/2013
562017,Sita Uk Limited,Street Cleansing,Emptying Litter Bins,167061,242.64,0,28/10/2013
562017,Sita Uk Limited,Refuse Collection & Recycling,Clinical Waste Collection,167475,3971.22,0,07/11/2013
562017,Sita Uk Limited,Refuse Collection & Recycling,Household Waste Collection,167475,117504.97,0,07/11/2013
562017,Sita Uk Limited,Refuse Collection & Recycling,Recycling Collection,167475,250762.6,0,07/11/2013
562017,Sita Uk Limited,Refuse Collection & Recycling,Sita Material Income Plastic,167475,-12963.5,0,07/11/2013
562017,Sita Uk Limited,Refuse Collection & Recycling,Sita Material Income Textiles,167475,-6067.1,0,07/11/2013
562017,Sita Uk Limited,Refuse Collection & Recycling,Special Waste Collection,167475,2763.75,0,07/11/2013
562017,Sita Uk Limited,Street Cleansing,Emptying Dog Bins,167475,6067.62,0,07/11/2013
562017,Sita Uk Limited,Street Cleansing,Emptying Litter Bins,167475,242.64,0,07/11/2013
562017,Sita Uk Limited,Refuse Collection & Recycling,Clinical Waste Collection,167476,3971.22,0,07/11/2013
562017,Sita Uk Limited,Refuse Collection & Recycling,Household Waste Collection,167476,123810.46,0,07/11/2013
562017,Sita Uk Limited,Refuse Collection & Recycling,Recycling Collection,167476,222778.61,0,07/11/2013
562017,Sita Uk Limited,Refuse Collection & Recycling,Sita Material Income Cans,167476,-9531.6,0,07/11/2013
562017,Sita Uk Limited,Refuse Collection & Recycling,Sita Material Income Plastic,167476,-7198,0,07/11/2013
562017,Sita Uk Limited,Refuse Collection & Recycling,Special Waste Collection,167476,2596.25,0,07/11/2013
562017,Sita Uk Limited,Street Cleansing,Emptying Dog Bins,167476,6067.62,0,07/11/2013
562017,Sita Uk Limited,Street Cleansing,Emptying Litter Bins,167476,242.64,0,07/11/2013
562017,Sita Uk Limited,Refuse Collection & Recycling,Clinical Waste Collection,168575,3990.73,0,03/12/2013
562017,Sita Uk Limited,Refuse Collection & Recycling,Household Waste Collection,168575,108202.78,0,03/12/2013
562017,Sita Uk Limited,Refuse Collection & Recycling,Recycling Collection,168575,218123.62,0,03/12/2013
562017,Sita Uk Limited,Refuse Collection & Recycling,Sita Material Income Cans,168575,-9791.22,0,03/12/2013
562017,Sita Uk Limited,Refuse Collection & Recycling,Sita Material Income Plastic,168575,-6399,0,03/12/2013
562017,Sita Uk Limited,Refuse Collection & Recycling,Special Waste Collection,168575,2638.13,0,03/12/2013
562017,Sita Uk Limited,Street Cleansing,Emptying Dog Bins,168575,6067.62,0,03/12/2013
562017,Sita Uk Limited,Street Cleansing,Emptying Litter Bins,168575,242.64,0,03/12/2013
562017,Sita Uk Limited,Refuse Collection & Recycling,Clinical Waste Collection,170013,3995.61,0,13/01/2014
562017,Sita Uk Limited,Refuse Collection & Recycling,Household Waste Collection,170013,116795.64,0,13/01/2014
562017,Sita Uk Limited,Refuse Collection & Recycling,Recycling Collection,170013,217905.6,0,13/01/2014
562017,Sita Uk Limited,Refuse Collection & Recycling,Sita Material Income Plastic,170013,-16410.62,0,13/01/2014
562017,Sita Uk Limited,Refuse Collection & Recycling,Special Waste Collection,170013,1758.75,0,13/01/2014
562017,Sita Uk Limited,Street Cleansing,Emptying Dog Bins,170013,6067.62,0,13/01/2014
562017,Sita Uk Limited,Street Cleansing,Emptying Litter Bins,170013,242.64,0,13/01/2014
562017,Sita Uk Limited,Refuse Collection & Recycling,Clinical Waste Collection,171416,4093.19,0,10/02/2014
562017,Sita Uk Limited,Refuse Collection & Recycling,Household Waste Collection,171416,123056.19,0,10/02/2014
562017,Sita Uk Limited,Refuse Collection & Recycling,Recycling Collection,171416,209857.99,0,10/02/2014
562017,Sita Uk Limited,Refuse Collection & Recycling,Sita Material Income Cans,171416,-5615.88,0,10/02/2014
562017,Sita Uk Limited,Refuse Collection & Recycling,Sita Material Income Plastic,171416,-5435.5,0,10/02/2014
562017,Sita Uk Limited,Refuse Collection & Recycling,Special Waste Collection,171416,1465.63,0,10/02/2014
562017,Sita Uk Limited,Street Cleansing,Emptying Dog Bins,171416,6067.62,0,10/02/2014
562017,Sita Uk Limited,Street Cleansing,Emptying Litter Bins,171416,242.64,0,10/02/2014
562017,Sita Uk Limited,Refuse Collection & Recycling,Clinical Waste Collection,173567,4010.25,0,28/03/2014
562017,Sita Uk Limited,Refuse Collection & Recycling,Household Waste Collection,173567,134514.17,0,28/03/2014
562017,Sita Uk Limited,Refuse Collection & Recycling,Recycling Collection,173567,231077,0,28/03/2014
562017,Sita Uk Limited,Refuse Collection & Recycling,Sita Material Income Cans,173567,-7510.88,0,28/03/2014
562017,Sita Uk Limited,Refuse Collection & Recycling,Sita Material Income Plastic,173567,-7451.6,0,28/03/2014
562017,Sita Uk Limited,Refuse Collection & Recycling,Special Waste Collection,173567,1716.88,0,28/03/2014
562017,Sita Uk Limited,Street Cleansing,Emptying Dog Bins,173567,6067.62,0,28/03/2014
562017,Sita Uk Limited,Street Cleansing,Emptying Litter Bins,173567,242.64,0,28/03/2014
268050,Siteimprove Ltd,Ict Services,It Software Annual Costs,161926,2350,0,12/07/2013
268050,Siteimprove Ltd,Ict Services,It Software Annual Costs,164505,1213,0,09/09/2013
IF000002,Skinner Construction Ltd,Hra Major Repairs Spend,Hra Prop Contractors Interface,120152,2019.77,0,04/04/2013
IF000002,Skinner Construction Ltd,Hra Major Repairs Spend,Hra Prop Contractors Interface,120153,8122.1,0,04/04/2013
IF000002,Skinner Construction Ltd,Annual Programmed Maintenance,Hra Prop Contractors Interface,120261,634.35,0,08/04/2013
IF000002,Skinner Construction Ltd,Responsive Maintenance,Hra Prop Contractors Interface,120262,593,0,08/04/2013
IF000002,Skinner Construction Ltd,Annual Programmed Maintenance,Hra Prop Contractors Interface,120268,738.5,0,08/04/2013
IF000002,Skinner Construction Ltd,Annual Programmed Maintenance,Hra Prop Contractors Interface,120269,556.3,0,08/04/2013
IF000002,Skinner Construction Ltd,Improvements Hra,Property Contractors,120308,1700,0,08/04/2013
IF000002,Skinner Construction Ltd,Responsive Maintenance,Hra Prop Contractors Interface,120313,917.93,0,08/04/2013
IF000002,Skinner Construction Ltd,Improvements Hra,Hra Prop Contractors Interface,120424,533.11,0,11/04/2013
IF000002,Skinner Construction Ltd,Hra Major Repairs Spend,Hra Prop Contractors Interface,120649,2969.59,0,15/04/2013
IF000002,Skinner Construction Ltd,Hra Major Repairs Spend,Hra Prop Contractors Interface,120650,3012.09,0,15/04/2013
IF000002,Skinner Construction Ltd,Hra Major Repairs Spend,Hra Prop Contractors Interface,120651,2090.59,0,15/04/2013
IF000002,Skinner Construction Ltd,Hra Major Repairs Spend,Hra Prop Contractors Interface,120664,1624.77,0,15/04/2013
IF000002,Skinner Construction Ltd,Hra Major Repairs Spend,Hra Prop Contractors Interface,120665,1994.54,0,15/04/2013
IF000002,Skinner Construction Ltd,Hra Major Repairs Spend,Hra Prop Contractors Interface,120675,3712.96,0,15/04/2013
IF000002,Skinner Construction Ltd,Hra Major Repairs Spend,Hra Prop Contractors Interface,120676,2117.66,0,15/04/2013
IF000002,Skinner Construction Ltd,Responsive Maintenance,Hra Prop Contractors Interface,120682,1590.62,0,15/04/2013
IF000002,Skinner Construction Ltd,Hra Major Repairs Spend,Hra Prop Contractors Interface,120898,795.95,0,18/04/2013
IF000002,Skinner Construction Ltd,Hra Major Repairs Spend,Hra Prop Contractors Interface,120904,2136.95,0,18/04/2013
IF000002,Skinner Construction Ltd,Hra Major Repairs Spend,Hra Prop Contractors Interface,120905,1103.84,0,18/04/2013
IF000002,Skinner Construction Ltd,Hra Major Repairs Spend,Hra Prop Contractors Interface,120906,2672.34,0,18/04/2013
IF000002,Skinner Construction Ltd,Hra Major Repairs Spend,Hra Prop Contractors Interface,120908,2306.57,0,18/04/2013
IF000002,Skinner Construction Ltd,Hra Major Repairs Spend,Hra Prop Contractors Interface,120912,3312.71,0,18/04/2013
IF000002,Skinner Construction Ltd,Hra Major Repairs Spend,Hra Prop Contractors Interface,120916,1596.58,0,18/04/2013
IF000002,Skinner Construction Ltd,Hra Major Repairs Spend,Hra Prop Contractors Interface,120917,2084.31,0,18/04/2013
IF000002,Skinner Construction Ltd,Hra Major Repairs Spend,Hra Prop Contractors Interface,120920,665.81,0,18/04/2013
IF000002,Skinner Construction Ltd,Responsive Maintenance,Hra Prop Contractors Interface,120925,319.45,0,18/04/2013
IF000002,Skinner Construction Ltd,Improvements Hra,Hra Prop Contractors Interface,120938,3396.81,0,18/04/2013
IF000002,Skinner Construction Ltd,Hra Major Repairs Spend,Hra Prop Contractors Interface,120990,2454.16,0,22/04/2013
IF000002,Skinner Construction Ltd,Hra Major Repairs Spend,Hra Prop Contractors Interface,120995,1483.86,0,22/04/2013
IF000002,Skinner Construction Ltd,Hra Major Repairs Spend,Hra Prop Contractors Interface,121033,875.67,0,25/04/2013
IF000002,Skinner Construction Ltd,Hra Major Repairs Spend,Hra Prop Contractors Interface,121034,925.45,0,25/04/2013
IF000002,Skinner Construction Ltd,Responsive Maintenance,Hra Prop Contractors Interface,121132,876.83,0,25/04/2013
IF000002,Skinner Construction Ltd,Improvements Hra,Hra Prop Contractors Interface,121137,962.11,0,25/04/2013
IF000002,Skinner Construction Ltd,Hra Major Repairs Spend,Hra Prop Contractors Interface,121140,2006.81,0,25/04/2013
IF000002,Skinner Construction Ltd,Hra Major Repairs Spend,Hra Prop Contractors Interface,121150,2997.52,0,25/04/2013
IF000002,Skinner Construction Ltd,Hra Major Repairs Spend,Hra Prop Contractors Interface,121151,1692.36,0,25/04/2013
IF000002,Skinner Construction Ltd,Capital Hra Housing,Property Maintenance Ad Hoc,121177,3358.14,0,25/04/2013
IF000002,Skinner Construction Ltd,Capital Hra Housing,Property Maintenance Ad Hoc,121178,2505.86,0,25/04/2013
IF000002,Skinner Construction Ltd,Hra Major Repairs Spend,Hra Prop Contractors Interface,121373,4581.47,0,07/05/2013
IF000002,Skinner Construction Ltd,Hra Major Repairs Spend,Hra Prop Contractors Interface,121374,1878.01,0,07/05/2013
IF000002,Skinner Construction Ltd,Improvements Hra,Property Contractors,121381,944.1,0,07/05/2013
IF000002,Skinner Construction Ltd,Responsive Maintenance,Hra Prop Contractors Interface,121390,959.65,0,07/05/2013
IF000002,Skinner Construction Ltd,Improvements Hra,Hra Prop Contractors Interface,121391,963.3,0,07/05/2013
IF000002,Skinner Construction Ltd,Hra Major Repairs Spend,Hra Prop Contractors Interface,121395,1714.26,0,07/05/2013
IF000002,Skinner Construction Ltd,Hra Major Repairs Spend,Hra Prop Contractors Interface,121396,3485.1,0,07/05/2013
IF000002,Skinner Construction Ltd,Hra Major Repairs Spend,Hra Prop Contractors Interface,121397,3108.85,0,07/05/2013
IF000002,Skinner Construction Ltd,Hra Major Repairs Spend,Hra Prop Contractors Interface,121422,4282.69,0,07/05/2013
IF000002,Skinner Construction Ltd,Hra Major Repairs Spend,Hra Prop Contractors Interface,121423,1906.83,0,07/05/2013
IF000002,Skinner Construction Ltd,Hra Major Repairs Spend,Hra Prop Contractors Interface,121426,3523.51,0,07/05/2013
IF000002,Skinner Construction Ltd,Hra Major Repairs Spend,Hra Prop Contractors Interface,121427,1581.66,0,07/05/2013
IF000002,Skinner Construction Ltd,Responsive Maintenance,Hra Prop Contractors Interface,121546,917.7,0,13/05/2013
IF000002,Skinner Construction Ltd,Hra Major Repairs Spend,Hra Prop Contractors Interface,121574,954.91,0,13/05/2013
IF000002,Skinner Construction Ltd,Responsive Maintenance,Hra Prop Contractors Interface,121576,723.88,0,13/05/2013
IF000002,Skinner Construction Ltd,Responsive Maintenance,Hra Prop Contractors Interface,121578,627.14,0,13/05/2013
IF000002,Skinner Construction Ltd,Hra Major Repairs Spend,Hra Prop Contractors Interface,121724,583.01,0,16/05/2013
IF000002,Skinner Construction Ltd,Hra Major Repairs Spend,Hra Prop Contractors Interface,121726,777.35,0,16/05/2013
IF000002,Skinner Construction Ltd,Responsive Maintenance,Hra Prop Contractors Interface,121784,975.73,0,16/05/2013
IF000002,Skinner Construction Ltd,Responsive Maintenance,Hra Prop Contractors Interface,121785,751.52,0,16/05/2013
IF000002,Skinner Construction Ltd,Responsive Maintenance,Hra Prop Contractors Interface,121787,731.75,0,16/05/2013
IF000002,Skinner Construction Ltd,Hra Major Repairs Spend,Hra Prop Contractors Interface,121788,1070.25,0,16/05/2013
IF000002,Skinner Construction Ltd,Hra Major Repairs Spend,Hra Prop Contractors Interface,121790,3029.05,0,16/05/2013
IF000002,Skinner Construction Ltd,Hra Major Repairs Spend,Hra Prop Contractors Interface,121791,1654.05,0,16/05/2013
IF000002,Skinner Construction Ltd,Responsive Maintenance,Hra Prop Contractors Interface,121851,1671.07,0,16/05/2013
IF000002,Skinner Construction Ltd,Responsive Maintenance,Hra Prop Contractors Interface,121973,703.96,0,20/05/2013
IF000002,Skinner Construction Ltd,Hra Major Repairs Spend,Hra Prop Contractors Interface,122028,878.29,0,28/05/2013
IF000002,Skinner Construction Ltd,Responsive Maintenance,Hra Prop Contractors Interface,122033,1027.74,0,28/05/2013
IF000002,Skinner Construction Ltd,Annual Programmed Maintenance,Hra Prop Contractors Interface,122038,509.76,0,28/05/2013
IF000002,Skinner Construction Ltd,Responsive Maintenance,Hra Prop Contractors Interface,122235,956.59,0,28/05/2013
IF000002,Skinner Construction Ltd,Responsive Maintenance,Hra Prop Contractors Interface,122236,814.34,0,28/05/2013
IF000002,Skinner Construction Ltd,Hra Major Repairs Spend,Hra Prop Contractors Interface,122284,4172.72,0,28/05/2013
IF000002,Skinner Construction Ltd,Responsive Maintenance,Hra Prop Contractors Interface,122286,711.07,0,28/05/2013
IF000002,Skinner Construction Ltd,Hra Major Repairs Spend,Hra Prop Contractors Interface,122288,1163.86,0,28/05/2013
IF000002,Skinner Construction Ltd,Hra Major Repairs Spend,Hra Prop Contractors Interface,122289,2145.83,0,28/05/2013
IF000002,Skinner Construction Ltd,Hra Major Repairs Spend,Hra Prop Contractors Interface,122290,4840.15,0,28/05/2013
IF000002,Skinner Construction Ltd,Responsive Maintenance,Hra Prop Contractors Interface,122484,1056.78,0,30/05/2013
IF000002,Skinner Construction Ltd,Responsive Maintenance,Hra Prop Contractors Interface,122486,674.88,0,30/05/2013
IF000002,Skinner Construction Ltd,Responsive Maintenance,Hra Prop Contractors Interface,122488,547.66,0,30/05/2013
IF000002,Skinner Construction Ltd,Responsive Maintenance,Hra Prop Contractors Interface,122489,519.21,0,30/05/2013
IF000002,Skinner Construction Ltd,Responsive Maintenance,Hra Prop Contractors Interface,122490,657.91,0,30/05/2013
IF000002,Skinner Construction Ltd,Responsive Maintenance,Hra Prop Contractors Interface,122491,637.41,0,30/05/2013
IF000002,Skinner Construction Ltd,Responsive Maintenance,Hra Prop Contractors Interface,122492,502.2,0,30/05/2013
IF000002,Skinner Construction Ltd,Responsive Maintenance,Hra Prop Contractors Interface,122493,587.52,0,30/05/2013
