Premise Type,Dairy,Non Dairy,Totals,Dairy holdings,,Herd ,Number of cattle ,Number of holdings
Agricultural Holding,387,112,499,77.56%,,,,
Agricultural Holding,424,75,499,84.97%,,,,
Agricultural Holding,348,151,499,69.74%,,,,
Agricultural Holding,473,26,499,94.79%,,,,
Agricultural Holding,500,0,500,100.00%,,,,
Agricultural Holding,464,36,500,92.80%,,,,
Agricultural Holding,436,64,500,87.20%,,,,
Agricultural Holding,498,2,500,99.60%,,,,
Agricultural Holding,486,14,500,97.20%,,,,
Agricultural Holding,427,73,500,85.40%,,,,
Agricultural Holding,478,22,500,95.60%,,,,
Agricultural Holding,436,64,500,87.20%,,,,
Agricultural Holding,465,35,500,93.00%,,,,
Agricultural Holding,387,113,500,77.40%,,,,
Agricultural Holding,450,51,501,89.82%,,,,
Agricultural Holding,417,84,501,83.23%,,,,
Agricultural Holding,452,49,501,90.22%,,,,
Agricultural Holding,387,114,501,77.25%,,,,
Agricultural Holding,486,15,501,97.01%,,,,
Agricultural Holding,494,7,501,98.60%,,,,
Agricultural Holding,447,55,502,89.04%,,,,
Agricultural Holding,496,6,502,98.80%,,,,
Agricultural Holding,444,58,502,88.45%,,,,
Agricultural Holding,409,93,502,81.47%,,,,
Agricultural Holding,454,48,502,90.44%,,,,
Agricultural Holding,382,121,503,75.94%,,,,
Agricultural Holding,452,51,503,89.86%,,,,
Agricultural Holding,496,7,503,98.61%,,,,
Agricultural Holding,401,102,503,79.72%,,,,
Agricultural Holding,389,114,503,77.34%,,,,
Agricultural Holding,501,2,503,99.60%,,,,
Agricultural Holding,461,42,503,91.65%,,,,
Agricultural Holding,433,70,503,86.08%,,,,
Agricultural Holding,330,173,503,65.61%,,,,
Agricultural Holding,442,62,504,87.70%,,,,
Agricultural Holding,277,227,504,54.96%,,,,
Agricultural Holding,478,26,504,94.84%,,,,
Agricultural Holding,424,80,504,84.13%,,,,
Agricultural Holding,467,37,504,92.66%,,,,
Agricultural Holding,275,229,504,54.56%,,,,
Agricultural Holding,477,27,504,94.64%,,,,
Agricultural Holding,443,62,505,87.72%,,,,
Agricultural Holding,425,80,505,84.16%,,,,
Agricultural Holding,452,53,505,89.50%,,,,
Agricultural Holding,475,30,505,94.06%,,,,
Agricultural Holding,398,107,505,78.81%,,,,
Agricultural Holding,431,74,505,85.35%,,,,
Agricultural Holding,407,98,505,80.59%,,,,
Agricultural Holding,448,57,505,88.71%,,,,
Agricultural Holding,408,98,506,80.63%,,,,
Agricultural Holding,375,131,506,74.11%,,,,
Agricultural Holding,423,83,506,83.60%,,,,
Agricultural Holding,478,28,506,94.47%,,,,
Agricultural Holding,265,241,506,52.37%,,,,
Agricultural Holding,386,120,506,76.28%,,,,
Agricultural Holding,418,89,507,82.45%,,,,
Agricultural Holding,327,180,507,64.50%,,,,
Agricultural Holding,483,24,507,95.27%,,,,
Agricultural Holding,430,77,507,84.81%,,,,
Agricultural Holding,507,0,507,100.00%,,,,
Agricultural Holding,501,6,507,98.82%,,,,
Agricultural Holding,370,137,507,72.98%,,,,
Agricultural Holding,450,57,507,88.76%,,,,
Agricultural Holding,459,48,507,90.53%,,,,
Agricultural Holding,500,7,507,98.62%,,,,
Agricultural Holding,432,76,508,85.04%,,,,
Agricultural Holding,484,24,508,95.28%,,,,
Agricultural Holding,445,63,508,87.60%,,,,
Agricultural Holding,274,234,508,53.94%,,,,
Agricultural Holding,503,5,508,99.02%,,,,
Agricultural Holding,499,9,508,98.23%,,,,
Agricultural Holding,493,15,508,97.05%,,,,
Agricultural Holding,268,240,508,52.76%,,,,
Agricultural Holding,494,14,508,97.24%,,,,
Agricultural Holding,332,176,508,65.35%,,,,
Agricultural Holding,503,6,509,98.82%,,,,
Agricultural Holding,504,5,509,99.02%,,,,
Agricultural Holding,507,2,509,99.61%,,,,
Agricultural Holding,320,189,509,62.87%,,,,
Agricultural Holding,279,230,509,54.81%,,,,
Agricultural Holding,300,210,510,58.82%,,,,
Agricultural Holding,507,3,510,99.41%,,,,
Agricultural Holding,497,13,510,97.45%,,,,
Agricultural Holding,424,86,510,83.14%,,,,
Agricultural Holding,445,65,510,87.25%,,,,
Agricultural Holding,394,117,511,77.10%,,,,
Agricultural Holding,408,103,511,79.84%,,,,
Agricultural Holding,299,212,511,58.51%,,,,
Agricultural Holding,429,82,511,83.95%,,,,
Agricultural Holding,487,24,511,95.30%,,,,
Agricultural Holding,496,15,511,97.06%,,,,
Agricultural Holding,293,218,511,57.34%,,,,
Agricultural Holding,321,190,511,62.82%,,,,
Agricultural Holding,451,60,511,88.26%,,,,
Agricultural Holding,328,184,512,64.06%,,,,
Agricultural Holding,371,141,512,72.46%,,,,
Agricultural Holding,509,3,512,99.41%,,,,
Agricultural Holding,293,219,512,57.23%,,,,
Agricultural Holding,333,179,512,65.04%,,,,
Agricultural Holding,408,104,512,79.69%,,,,
Agricultural Holding,449,63,512,87.70%,,,,
Agricultural Holding,513,0,513,100.00%,,,,
Agricultural Holding,506,7,513,98.64%,,,,
Agricultural Holding,362,151,513,70.57%,,,,
Agricultural Holding,487,26,513,94.93%,,,,
Agricultural Holding,492,21,513,95.91%,,,,
Agricultural Holding,311,202,513,60.62%,,,,
Agricultural Holding,513,1,514,99.81%,,,,
Agricultural Holding,425,89,514,82.68%,,,,
Agricultural Holding,493,21,514,95.91%,,,,
Agricultural Holding,474,40,514,92.22%,,,,
Agricultural Holding,452,62,514,87.94%,,,,
Agricultural Holding,506,8,514,98.44%,,,,
Agricultural Holding,512,3,515,99.42%,,,,
Agricultural Holding,507,8,515,98.45%,,,,
Agricultural Holding,356,159,515,69.13%,,,,
Agricultural Holding,373,142,515,72.43%,,,,
Agricultural Holding,382,133,515,74.17%,,,,
Agricultural Holding,509,6,515,98.83%,,,,
Agricultural Holding,345,170,515,66.99%,,,,
Agricultural Holding,401,114,515,77.86%,,,,
Agricultural Holding,345,170,515,66.99%,,,,
Agricultural Holding,448,67,515,86.99%,,,,
Agricultural Holding,510,6,516,98.84%,,,,
Agricultural Holding,474,42,516,91.86%,,,,
Agricultural Holding,376,140,516,72.87%,,,,
Agricultural Holding,441,75,516,85.47%,,,,
Agricultural Holding,515,1,516,99.81%,,,,
Agricultural Holding,516,0,516,100.00%,,,,
Agricultural Holding,385,132,517,74.47%,,,,
Agricultural Holding,512,6,518,98.84%,,,,
Agricultural Holding,416,102,518,80.31%,,,,
Agricultural Holding,314,204,518,60.62%,,,,
Agricultural Holding,482,36,518,93.05%,,,,
Agricultural Holding,389,129,518,75.10%,,,,
Agricultural Holding,355,164,519,68.40%,,,,
Agricultural Holding,506,13,519,97.50%,,,,
Agricultural Holding,440,79,519,84.78%,,,,
Agricultural Holding,307,212,519,59.15%,,,,
Agricultural Holding,464,55,519,89.40%,,,,
Agricultural Holding,393,126,519,75.72%,,,,
Agricultural Holding,506,13,519,97.50%,,,,
Agricultural Holding,519,0,519,100.00%,,,,
Agricultural Holding,517,3,520,99.42%,,,,
Agricultural Holding,446,74,520,85.77%,,,,
Agricultural Holding,513,7,520,98.65%,,,,
Agricultural Holding,333,187,520,64.04%,,,,
Agricultural Holding,385,135,520,74.04%,,,,
Agricultural Holding,399,121,520,76.73%,,,,
Agricultural Holding,373,147,520,71.73%,,,,
Agricultural Holding,454,66,520,87.31%,,,,
Agricultural Holding,507,14,521,97.31%,,,,
Agricultural Holding,379,142,521,72.74%,,,,
Agricultural Holding,521,0,521,100.00%,,,,
Agricultural Holding,295,226,521,56.62%,,,,
Agricultural Holding,435,86,521,83.49%,,,,
Agricultural Holding,501,20,521,96.16%,,,,
Agricultural Holding,511,10,521,98.08%,,,,
Agricultural Holding,502,19,521,96.35%,,,,
Agricultural Holding,423,100,523,80.88%,,,,
Agricultural Holding,268,255,523,51.24%,,,,
Agricultural Holding,376,147,523,71.89%,,,,
Agricultural Holding,447,76,523,85.47%,,,,
Agricultural Holding,489,34,523,93.50%,,,,
Agricultural Holding,500,23,523,95.60%,,,,
Agricultural Holding,447,76,523,85.47%,,,,
Agricultural Holding,524,0,524,100.00%,,,,
Agricultural Holding,517,7,524,98.66%,,,,
Agricultural Holding,511,13,524,97.52%,,,,
Agricultural Holding,408,116,524,77.86%,,,,
Agricultural Holding,303,221,524,57.82%,,,,
Agricultural Holding,318,206,524,60.69%,,,,
Agricultural Holding,267,257,524,50.95%,,,,
Agricultural Holding,424,100,524,80.92%,,,,
Agricultural Holding,410,114,524,78.24%,,,,
Agricultural Holding,441,83,524,84.16%,,,,
Agricultural Holding,284,240,524,54.20%,,,,
Agricultural Holding,328,196,524,62.60%,,,,
Agricultural Holding,451,73,524,86.07%,,,,
Agricultural Holding,393,132,525,74.86%,,,,
Agricultural Holding,503,22,525,95.81%,,,,
Agricultural Holding,505,20,525,96.19%,,,,
Agricultural Holding,517,8,525,98.48%,,,,
Agricultural Holding,355,170,525,67.62%,,,,
Agricultural Holding,503,22,525,95.81%,,,,
Agricultural Holding,335,190,525,63.81%,,,,
Agricultural Holding,519,6,525,98.86%,,,,
Agricultural Holding,406,119,525,77.33%,,,,
Agricultural Holding,407,118,525,77.52%,,,,
Agricultural Holding,429,96,525,81.71%,,,,
Agricultural Holding,502,24,526,95.44%,,,,
Agricultural Holding,304,222,526,57.79%,,,,
Agricultural Holding,431,95,526,81.94%,,,,
Agricultural Holding,390,137,527,74.00%,,,,
Agricultural Holding,430,97,527,81.59%,,,,
Agricultural Holding,373,154,527,70.78%,,,,
Agricultural Holding,373,154,527,70.78%,,,,
Agricultural Holding,479,48,527,90.89%,,,,
Agricultural Holding,510,17,527,96.77%,,,,
Agricultural Holding,509,18,527,96.58%,,,,
Agricultural Holding,412,116,528,78.03%,,,,
Agricultural Holding,494,34,528,93.56%,,,,
Agricultural Holding,490,38,528,92.80%,,,,
Agricultural Holding,492,36,528,93.18%,,,,
Agricultural Holding,488,41,529,92.25%,,,,
Agricultural Holding,528,1,529,99.81%,,,,
Agricultural Holding,493,36,529,93.19%,,,,
Agricultural Holding,312,217,529,58.98%,,,,
Agricultural Holding,452,77,529,85.44%,,,,
Agricultural Holding,476,54,530,89.81%,,,,
Agricultural Holding,317,213,530,59.81%,,,,
Agricultural Holding,504,26,530,95.09%,,,,
Agricultural Holding,383,147,530,72.26%,,,,
Agricultural Holding,310,220,530,58.49%,,,,
Agricultural Holding,315,215,530,59.43%,,,,
Agricultural Holding,272,258,530,51.32%,,,,
Agricultural Holding,474,57,531,89.27%,,,,
Agricultural Holding,505,26,531,95.10%,,,,
Agricultural Holding,367,164,531,69.11%,,,,
Agricultural Holding,428,103,531,80.60%,,,,
Agricultural Holding,492,39,531,92.66%,,,,
Agricultural Holding,517,14,531,97.36%,,,,
Agricultural Holding,400,131,531,75.33%,,,,
Agricultural Holding,506,25,531,95.29%,,,,
Agricultural Holding,338,193,531,63.65%,,,,
Agricultural Holding,532,0,532,100.00%,,,,
Agricultural Holding,504,28,532,94.74%,,,,
Agricultural Holding,449,83,532,84.40%,,,,
Agricultural Holding,512,20,532,96.24%,,,,
Agricultural Holding,496,36,532,93.23%,,,,
Agricultural Holding,532,1,533,99.81%,,,,
Agricultural Holding,475,58,533,89.12%,,,,
Agricultural Holding,419,114,533,78.61%,,,,
Agricultural Holding,416,118,534,77.90%,,,,
Agricultural Holding,533,1,534,99.81%,,,,
Agricultural Holding,338,196,534,63.30%,,,,
Agricultural Holding,516,18,534,96.63%,,,,
Agricultural Holding,295,239,534,55.24%,,,,
Agricultural Holding,344,190,534,64.42%,,,,
Agricultural Holding,392,142,534,73.41%,,,,
Agricultural Holding,445,89,534,83.33%,,,,
Agricultural Holding,495,39,534,92.70%,,,,
Agricultural Holding,402,132,534,75.28%,,,,
Agricultural Holding,419,115,534,78.46%,,,,
Agricultural Holding,466,68,534,87.27%,,,,
Agricultural Holding,434,101,535,81.12%,,,,
Agricultural Holding,526,9,535,98.32%,,,,
Agricultural Holding,515,20,535,96.26%,,,,
Agricultural Holding,479,56,535,89.53%,,,,
Agricultural Holding,274,261,535,51.21%,,,,
Agricultural Holding,354,182,536,66.04%,,,,
Agricultural Holding,356,180,536,66.42%,,,,
Agricultural Holding,484,52,536,90.30%,,,,
Agricultural Holding,524,12,536,97.76%,,,,
Agricultural Holding,507,29,536,94.59%,,,,
Agricultural Holding,520,16,536,97.01%,,,,
Agricultural Holding,526,10,536,98.13%,,,,
Agricultural Holding,432,104,536,80.60%,,,,
Agricultural Holding,344,192,536,64.18%,,,,
Agricultural Holding,380,156,536,70.90%,,,,
Agricultural Holding,390,146,536,72.76%,,,,
Agricultural Holding,530,6,536,98.88%,,,,
Agricultural Holding,444,92,536,82.84%,,,,
Agricultural Holding,520,16,536,97.01%,,,,
Agricultural Holding,319,218,537,59.40%,,,,
Agricultural Holding,517,20,537,96.28%,,,,
Agricultural Holding,532,5,537,99.07%,,,,
Agricultural Holding,338,199,537,62.94%,,,,
Agricultural Holding,289,249,538,53.72%,,,,
Agricultural Holding,407,131,538,75.65%,,,,
Agricultural Holding,439,99,538,81.60%,,,,
Agricultural Holding,538,0,538,100.00%,,,,
Agricultural Holding,526,12,538,97.77%,,,,
Agricultural Holding,538,1,539,99.81%,,,,
Agricultural Holding,462,77,539,85.71%,,,,
Agricultural Holding,528,11,539,97.96%,,,,
Agricultural Holding,503,37,540,93.15%,,,,
Agricultural Holding,491,49,540,90.93%,,,,
Agricultural Holding,364,176,540,67.41%,,,,
Agricultural Holding,527,13,540,97.59%,,,,
Agricultural Holding,318,222,540,58.89%,,,,
Agricultural Holding,486,54,540,90.00%,,,,
Agricultural Holding,282,258,540,52.22%,,,,
Agricultural Holding,425,115,540,78.70%,,,,
Agricultural Holding,318,223,541,58.78%,,,,
Agricultural Holding,388,153,541,71.72%,,,,
Agricultural Holding,538,3,541,99.45%,,,,
Agricultural Holding,479,62,541,88.54%,,,,
Agricultural Holding,514,29,543,94.66%,,,,
Agricultural Holding,538,5,543,99.08%,,,,
Agricultural Holding,398,145,543,73.30%,,,,
Agricultural Holding,370,173,543,68.14%,,,,
Agricultural Holding,433,111,544,79.60%,,,,
Agricultural Holding,474,70,544,87.13%,,,,
Agricultural Holding,531,13,544,97.61%,,,,
Agricultural Holding,475,69,544,87.32%,,,,
Agricultural Holding,506,38,544,93.01%,,,,
Agricultural Holding,532,12,544,97.79%,,,,
Agricultural Holding,430,114,544,79.04%,,,,
Agricultural Holding,534,11,545,97.98%,,,,
Agricultural Holding,520,25,545,95.41%,,,,
Agricultural Holding,540,5,545,99.08%,,,,
Agricultural Holding,511,34,545,93.76%,,,,
Agricultural Holding,537,9,546,98.35%,,,,
Agricultural Holding,540,6,546,98.90%,,,,
Agricultural Holding,525,21,546,96.15%,,,,
Agricultural Holding,450,96,546,82.42%,,,,
Agricultural Holding,470,76,546,86.08%,,,,
Agricultural Holding,536,10,546,98.17%,,,,
Agricultural Holding,538,8,546,98.53%,,,,
Agricultural Holding,537,10,547,98.17%,,,,
Agricultural Holding,487,60,547,89.03%,,,,
Agricultural Holding,527,20,547,96.34%,,,,
Agricultural Holding,541,6,547,98.90%,,,,
Agricultural Holding,326,221,547,59.60%,,,,
Agricultural Holding,466,82,548,85.04%,,,,
Agricultural Holding,529,19,548,96.53%,,,,
Agricultural Holding,453,95,548,82.66%,,,,
Agricultural Holding,404,144,548,73.72%,,,,
Agricultural Holding,456,92,548,83.21%,,,,
Agricultural Holding,547,1,548,99.82%,,,,
Agricultural Holding,518,31,549,94.35%,,,,
Agricultural Holding,426,123,549,77.60%,,,,
Agricultural Holding,419,130,549,76.32%,,,,
Agricultural Holding,539,10,549,98.18%,,,,
Agricultural Holding,411,139,550,74.73%,,,,
Agricultural Holding,364,186,550,66.18%,,,,
Agricultural Holding,495,55,550,90.00%,,,,
Agricultural Holding,343,207,550,62.36%,,,,
Agricultural Holding,549,1,550,99.82%,,,,
Agricultural Holding,530,21,551,96.19%,,,,
Agricultural Holding,459,92,551,83.30%,,,,
Agricultural Holding,543,8,551,98.55%,,,,
Agricultural Holding,473,78,551,85.84%,,,,
Agricultural Holding,452,99,551,82.03%,,,,
Agricultural Holding,393,158,551,71.32%,,,,
Agricultural Holding,455,97,552,82.43%,,,,
Agricultural Holding,439,113,552,79.53%,,,,
Agricultural Holding,549,3,552,99.46%,,,,
Agricultural Holding,552,0,552,100.00%,,,,
Agricultural Holding,495,59,554,89.35%,,,,
Agricultural Holding,540,14,554,97.47%,,,,
Agricultural Holding,545,10,555,98.20%,,,,
Agricultural Holding,452,103,555,81.44%,,,,
Agricultural Holding,519,36,555,93.51%,,,,
Agricultural Holding,544,11,555,98.02%,,,,
Agricultural Holding,451,104,555,81.26%,,,,
Agricultural Holding,548,7,555,98.74%,,,,
Agricultural Holding,477,78,555,85.95%,,,,
Agricultural Holding,459,97,556,82.55%,,,,
Agricultural Holding,506,50,556,91.01%,,,,
Agricultural Holding,494,62,556,88.85%,,,,
Agricultural Holding,280,276,556,50.36%,,,,
Agricultural Holding,371,185,556,66.73%,,,,
Agricultural Holding,485,72,557,87.07%,,,,
Agricultural Holding,426,131,557,76.48%,,,,
Agricultural Holding,430,127,557,77.20%,,,,
Agricultural Holding,551,6,557,98.92%,,,,
Agricultural Holding,428,129,557,76.84%,,,,
Agricultural Holding,533,24,557,95.69%,,,,
Agricultural Holding,328,230,558,58.78%,,,,
Agricultural Holding,385,173,558,69.00%,,,,
Agricultural Holding,439,119,558,78.67%,,,,
Agricultural Holding,471,87,558,84.41%,,,,
Agricultural Holding,531,27,558,95.16%,,,,
Agricultural Holding,417,141,558,74.73%,,,,
Agricultural Holding,556,2,558,99.64%,,,,
Agricultural Holding,539,20,559,96.42%,,,,
Agricultural Holding,553,6,559,98.93%,,,,
Agricultural Holding,445,114,559,79.61%,,,,
Agricultural Holding,288,271,559,51.52%,,,,
Agricultural Holding,546,14,560,97.50%,,,,
Agricultural Holding,438,122,560,78.21%,,,,
Agricultural Holding,457,103,560,81.61%,,,,
Agricultural Holding,523,37,560,93.39%,,,,
Agricultural Holding,557,4,561,99.29%,,,,
Agricultural Holding,326,235,561,58.11%,,,,
Agricultural Holding,285,277,562,50.71%,,,,
Agricultural Holding,363,199,562,64.59%,,,,
Agricultural Holding,380,182,562,67.62%,,,,
Agricultural Holding,398,164,562,70.82%,,,,
Agricultural Holding,440,122,562,78.29%,,,,
Agricultural Holding,545,18,563,96.80%,,,,
Agricultural Holding,562,1,563,99.82%,,,,
Agricultural Holding,563,1,564,99.82%,,,,
Agricultural Holding,564,0,564,100.00%,,,,
Agricultural Holding,361,203,564,64.01%,,,,
Agricultural Holding,564,0,564,100.00%,,,,
Agricultural Holding,420,145,565,74.34%,,,,
Agricultural Holding,505,60,565,89.38%,,,,
Agricultural Holding,299,266,565,52.92%,,,,
Agricultural Holding,454,112,566,80.21%,,,,
Agricultural Holding,503,63,566,88.87%,,,,
Agricultural Holding,435,131,566,76.86%,,,,
Agricultural Holding,462,104,566,81.63%,,,,
Agricultural Holding,526,41,567,92.77%,,,,
Landless Keeper,567,0,567,100.00%,,,,
Agricultural Holding,524,43,567,92.42%,,,,
Agricultural Holding,557,10,567,98.24%,,,,
Agricultural Holding,560,7,567,98.77%,,,,
Agricultural Holding,530,38,568,93.31%,,,,
Agricultural Holding,504,64,568,88.73%,,,,
Agricultural Holding,417,151,568,73.42%,,,,
Agricultural Holding,553,15,568,97.36%,,,,
Agricultural Holding,324,244,568,57.04%,,,,
Agricultural Holding,554,14,568,97.54%,,,,
Agricultural Holding,567,1,568,99.82%,,,,
Agricultural Holding,349,219,568,61.44%,,,,
Agricultural Holding,539,29,568,94.89%,,,,
Agricultural Holding,484,85,569,85.06%,,,,
Agricultural Holding,320,249,569,56.24%,,,,
Agricultural Holding,536,33,569,94.20%,,,,
Agricultural Holding,410,160,570,71.93%,,,,
Agricultural Holding,569,1,570,99.82%,,,,
Agricultural Holding,548,22,570,96.14%,,,,
Agricultural Holding,504,66,570,88.42%,,,,
Agricultural Holding,555,15,570,97.37%,,,,
Agricultural Holding,384,186,570,67.37%,,,,
Agricultural Holding,539,31,570,94.56%,,,,
Agricultural Holding,340,230,570,59.65%,,,,
Agricultural Holding,502,68,570,88.07%,,,,
Agricultural Holding,541,29,570,94.91%,,,,
Agricultural Holding,542,28,570,95.09%,,,,
Agricultural Holding,429,141,570,75.26%,,,,
Agricultural Holding,553,18,571,96.85%,,,,
Agricultural Holding,569,2,571,99.65%,,,,
Agricultural Holding,413,158,571,72.33%,,,,
Agricultural Holding,541,31,572,94.58%,,,,
Agricultural Holding,543,29,572,94.93%,,,,
Agricultural Holding,291,281,572,50.87%,,,,
Agricultural Holding,568,4,572,99.30%,,,,
Agricultural Holding,491,82,573,85.69%,,,,
Agricultural Holding,424,149,573,74.00%,,,,
Agricultural Holding,557,16,573,97.21%,,,,
Agricultural Holding,440,133,573,76.79%,,,,
Agricultural Holding,567,6,573,98.95%,,,,
Agricultural Holding,500,73,573,87.26%,,,,
Agricultural Holding,573,0,573,100.00%,,,,
Agricultural Holding,374,199,573,65.27%,,,,
