"Parent Department","Organisation","Unit","Reporting Senior Post","Grade","Payscale Minimum (£)","Payscale Maximum (£)","Generic Job Title","Number of Posts in FTE","Professional/Occupational Group","Office Region"
"HM Revenue and Customs","VOA","Strategy & Transformation Group","21019","HEO","34036","40451","Strategy & Transformation Group, Higher Officer","<5","Government IT Profession","South West"
"HM Revenue and Customs","VOA","Strategy & Transformation Group","21019","HEO","34036","40451","Strategy & Transformation Group, Higher Officer","<5","Government Operational Research Service","North East"
"HM Revenue and Customs","VOA","Strategy & Transformation Group","21019","HEO","34036","40451","Strategy & Transformation Group, Higher Officer","<5","Government Operational Research Service","Yorkshire and The Humber"
"HM Revenue and Customs","VOA","Strategy & Transformation Group","21019","HEO","34036","40451","Strategy & Transformation Group, Higher Officer","<5","Government Social Research Profession","London"
"HM Revenue and Customs","VOA","Strategy & Transformation Group","21019","HEO","34036","40451","Strategy & Transformation Group, Higher Officer","<5","Government Statistical Service Profession","London"
"HM Revenue and Customs","VOA","Strategy & Transformation Group","21019","HEO","34036","40451","Strategy & Transformation Group, Higher Officer","<5","Government Statistical Service Profession","North East"
"HM Revenue and Customs","VOA","Strategy & Transformation Group","21019","HEO","34036","40451","Strategy & Transformation Group, Higher Officer","<5","Intelligence Analysis","London"
"HM Revenue and Customs","VOA","Strategy & Transformation Group","21019","HEO","34036","40451","Strategy & Transformation Group, Higher Officer","<5","Intelligence Analysis","South East"
"HM Revenue and Customs","VOA","Strategy & Transformation Group","21019","HEO","34036","40451","Strategy & Transformation Group, Higher Officer","<5","Operational Delivery Profession","South West"
"HM Revenue and Customs","VOA","Strategy & Transformation Group","21019","HEO","34036","40451","Strategy & Transformation Group, Higher Officer","6","Project Delivery Profession","London"
"HM Revenue and Customs","VOA","Strategy & Transformation Group","21019","HEO","34036","40451","Strategy & Transformation Group, Higher Officer","<5","Project Delivery Profession","North East"
"HM Revenue and Customs","VOA","Strategy & Transformation Group","21019","HEO","34036","40451","Strategy & Transformation Group, Higher Officer","<5","Project Delivery Profession","North West"
"HM Revenue and Customs","VOA","Strategy & Transformation Group","21019","HEO","34036","40451","Strategy & Transformation Group, Higher Officer","<5","Project Delivery Profession","South West"
"HM Revenue and Customs","VOA","Strategy & Transformation Group","21019","HEO","34036","40451","Strategy & Transformation Group, Higher Officer","<5","Project Delivery Profession","Yorkshire and The Humber"
"HM Revenue and Customs","VOA","Strategy & Transformation Group","21019","HEO (FS)","34036","40451","Strategy & Transformation Group, Higher Officer","<5","Government Operational Research Service","London"
"HM Revenue and Customs","VOA","Strategy & Transformation Group","21019","SEO","40185","50120","Strategy & Transformation Group, Senior Officer","<5","Government IT Profession","North East"
"HM Revenue and Customs","VOA","Strategy & Transformation Group","21019","SEO","40185","50120","Strategy & Transformation Group, Senior Officer","<5","Government IT Profession","South West"
"HM Revenue and Customs","VOA","Strategy & Transformation Group","21019","SEO","40185","50120","Strategy & Transformation Group, Senior Officer","<5","Government IT Profession","Yorkshire and The Humber"
"HM Revenue and Customs","VOA","Strategy & Transformation Group","21019","SEO","40185","50120","Strategy & Transformation Group, Senior Officer","<5","Government Knowledge and Information Management Profession","North West"
"HM Revenue and Customs","VOA","Strategy & Transformation Group","21019","SEO","40185","50120","Strategy & Transformation Group, Senior Officer","<5","Government Knowledge and Information Management Profession","South West"
"HM Revenue and Customs","VOA","Strategy & Transformation Group","21019","SEO","40185","50120","Strategy & Transformation Group, Senior Officer","<5","Government Knowledge and Information Management Profession","Wales"
"HM Revenue and Customs","VOA","Strategy & Transformation Group","21019","SEO","40185","50120","Strategy & Transformation Group, Senior Officer","<5","Government Operational Research Service","London"
"HM Revenue and Customs","VOA","Strategy & Transformation Group","21019","SEO","40185","50120","Strategy & Transformation Group, Senior Officer","<5","Government Social Research Profession","South West"
"HM Revenue and Customs","VOA","Strategy & Transformation Group","21019","SEO","40185","50120","Strategy & Transformation Group, Senior Officer","<5","Government Statistical Service Profession","London"
"HM Revenue and Customs","VOA","Strategy & Transformation Group","21019","SEO","40185","50120","Strategy & Transformation Group, Senior Officer","<5","Government Statistical Service Profession","North East"
"HM Revenue and Customs","VOA","Strategy & Transformation Group","21019","SEO","40185","50120","Strategy & Transformation Group, Senior Officer","<5","Government Statistical Service Profession","South West"
"HM Revenue and Customs","VOA","Strategy & Transformation Group","21019","SEO","40185","50120","Strategy & Transformation Group, Senior Officer","<5","Operational Delivery Profession","North East"
"HM Revenue and Customs","VOA","Strategy & Transformation Group","21019","SEO","40185","50120","Strategy & Transformation Group, Senior Officer","<5","Project Delivery Profession","London"
"HM Revenue and Customs","VOA","Strategy & Transformation Group","21019","SEO","40185","50120","Strategy & Transformation Group, Senior Officer","<5","Project Delivery Profession","North East"
"HM Revenue and Customs","VOA","Strategy & Transformation Group","21019","SEO","40185","50120","Strategy & Transformation Group, Senior Officer","<5","Project Delivery Profession","North West"
"HM Revenue and Customs","VOA","Strategy & Transformation Group","21019","SEO","40185","50120","Strategy & Transformation Group, Senior Officer","<5","Project Delivery Profession","South West"
"HM Revenue and Customs","VOA","Chief Valuer Group","45326","EO","28360","34550","Chief Valuer Group, Officer","<5","Government Property Profession","East of England"
"HM Revenue and Customs","VOA","Chief Valuer Group","45326","EO","28360","34550","Chief Valuer Group, Officer","<5","Government Property Profession","North West"
"HM Revenue and Customs","VOA","Chief Valuer Group","45326","EO","28360","34550","Chief Valuer Group, Officer","<5","Government Property Profession","South East"
"HM Revenue and Customs","VOA","Chief Valuer Group","45326","EO","28360","34550","Chief Valuer Group, Officer","<5","Government Property Profession","West Midlands"
"HM Revenue and Customs","VOA","Chief Valuer Group","45326","EO","28360","34550","Chief Valuer Group, Officer","<5","Government Property Profession","Yorkshire and The Humber"
"HM Revenue and Customs","VOA","Chief Valuer Group","45326","EO","28360","34550","Chief Valuer Group, Officer","<5","Project Delivery Profession","London"
"HM Revenue and Customs","VOA","Chief Valuer Group","45326","EO","28360","34550","Chief Valuer Group, Officer","<5","Project Delivery Profession","North West"
"HM Revenue and Customs","VOA","Chief Valuer Group","45326","EO","28360","34550","Chief Valuer Group, Officer","<5","Project Delivery Profession","Scotland"
"HM Revenue and Customs","VOA","Chief Valuer Group","45326","EO","28360","34550","Chief Valuer Group, Officer","<5","Project Delivery Profession","West Midlands"
"HM Revenue and Customs","VOA","Chief Valuer Group","45326","G6","67238","79628","Chief Valuer Group, Grade 6","<5","Government Property Profession","South West"
"HM Revenue and Customs","VOA","Chief Valuer Group","45326","G6","67238","79628","Chief Valuer Group, Grade 6","<5","Operational Delivery Profession","Wales"
"HM Revenue and Customs","VOA","Chief Valuer Group","45326","G7","54631","66683","Chief Valuer Group, Grade 7","<5","Government Property Profession","East of England"
"HM Revenue and Customs","VOA","Chief Valuer Group","45326","G7","54631","66683","Chief Valuer Group, Grade 7","<5","Government Property Profession","London"
"HM Revenue and Customs","VOA","Chief Valuer Group","45326","G7","54631","66683","Chief Valuer Group, Grade 7","<5","Government Property Profession","North West"
"HM Revenue and Customs","VOA","Chief Valuer Group","45326","G7","54631","66683","Chief Valuer Group, Grade 7","<5","Government Property Profession","South West"
"HM Revenue and Customs","VOA","Chief Valuer Group","45326","G7","54631","66683","Chief Valuer Group, Grade 7","<5","Government Property Profession","Wales"
"HM Revenue and Customs","VOA","Chief Valuer Group","45326","G7","54631","66683","Chief Valuer Group, Grade 7","<5","Government Property Profession","Yorkshire and The Humber"
"HM Revenue and Customs","VOA","Chief Valuer Group","45326","G7","54631","66683","Chief Valuer Group, Grade 7","<5","Operational Delivery Profession","Wales"
"HM Revenue and Customs","VOA","Chief Valuer Group","45326","HEO","34036","40451","Chief Valuer Group, Apprentice - Higher Officer","<5","Project Delivery Profession","North East"
"HM Revenue and Customs","VOA","Chief Valuer Group","45326","HEO","34036","40451","Chief Valuer Group, Higher Officer","<5","Government Property Profession","South West"
"HM Revenue and Customs","VOA","Chief Valuer Group","45326","HEO","34036","40451","Chief Valuer Group, Higher Officer","<5","Operational Delivery Profession","London"
"HM Revenue and Customs","VOA","Chief Valuer Group","45326","SEO","40185","50120","Chief Valuer Group, Senior Officer","<5","Government Property Profession","North West"
"HM Revenue and Customs","VOA","Chief Valuer Group","45326","SEO","40185","50120","Chief Valuer Group, Senior Officer","<5","Government Property Profession","Wales"
"HM Revenue and Customs","VOA","Chief Valuer Group","45326","SEO","40185","50120","Chief Valuer Group, Senior Officer","<5","Government Property Profession","Yorkshire and The Humber"
"HM Revenue and Customs","VOA","Chief Valuer Group","45326","SEO","40185","50120","Chief Valuer Group, Senior Officer","<5","Operational Delivery Profession","South East"
"HM Revenue and Customs","VOA","Chief Valuer Group","45326","SEO","40185","50120","Chief Valuer Group, Senior Officer","<5","Project Delivery Profession","North West"
"HM Revenue and Customs","VOA","Chief Valuer Group","45326","SEO (V)","44768","54497","Chief Valuer Group, Senior Officer","<5","Government Property Profession","Yorkshire and The Humber"
"HM Revenue and Customs","VOA","Property Professional Services","45326","SEO (V)","44768","54497","Property Professional Services, Senior Officer","<5","Government Property Profession","Wales"
"HM Revenue and Customs","VOA","Private Office","9861","G7","54631","66683","Private Office, Grade 7","<5","Human Resources Profession","North East"
"HM Revenue and Customs","VOA","Private Office","9861","HEO","34036","40451","Private Office, Higher Officer","<5","Operational Delivery Profession","London"
