"Post Unique Reference","Name","Grade (or equivalent)","Job Title","Job/Team Function","Parent Department","Organisation","Unit","Contact Phone","Contact E-mail","Reports to Senior Post","Salary Cost of Reports (£)","FTE","Actual Pay Floor (£)","Actual Pay Ceiling (£)","","Professional/Occupational Group","Office Region","Notes","Valid?"
"OD1017T","TONI COURT","SCS2","Director of Unity Business Services","Directory of Unity Business Services","HM Revenue and Customs","HM Revenue and Customs","Chief Finance Officer Group","0300 200 3300","contactUs@hmrc.gov.uk","OD105","1290116","1.00","105000","109999","","Human Resources Profession","London","nan","1"
"OD1018","Vacant","SCS1","Our Future CDIO Portfolio Director","Our Future CDIO Portfolio Director","HM Revenue and Customs","HM Revenue and Customs","Chief Digital & Information Officer","N/A","contactUs@hmrc.gov.uk","OD107","0","1.00","N/A","N/A","","Other","Unknown","nan","1"
"OD1019","Vacant","SCS1","Deputy Director Service Design, Performance & Technology","Deputy Director Service Design, Performance & Technology","HM Revenue and Customs","HM Revenue and Customs","Chief People Officer Group","N/A","contactUs@hmrc.gov.uk","OD108","0","1.00","N/A","N/A","","Other","Unknown","nan","1"
"OD1020","N/D","SCS1","DD B6 Customs and Excise Advisory Team","DD B6 Customs and Excise Advisory Team","HM Revenue and Customs","HM Revenue and Customs","Legal","0300 200 3300","contactUs@hmrc.gov.uk","OD345","1161387","1.00","N/A","N/A","","Other","Unknown","nan","1"
"OD1021T","N/D","SCS1","Deputy Director HMRC Portfolio Integration","DD HMRC Portfolio IT Functional Integration","HM Revenue and Customs","HM Revenue and Customs","Change Delivery Group","0300 200 3300","contactUs@hmrc.gov.uk","OD507","0","0.86","N/A","N/A","","Project Delivery Profession","West Midlands","Reporting Costs included in OD507 |","1"
"OD1022T","N/D","SCS1","Deputy Director CSG Briefing Team","Leads the CSG Briefing Function as part of the DG Private Office.","HM Revenue and Customs","HM Revenue and Customs","Customer Services","0300 200 3300","contactUs@hmrc.gov.uk","OD103","303543","1.00","N/A","N/A","","Operational Delivery Profession","London","nan","1"
"OD1023","Eliminated","SCS1","DD Threat Response","DD Threat Response","HM Revenue and Customs","HM Revenue and Customs","Customer Compliance","N/A","contactUs@hmrc.gov.uk","OD276","0","1.00","N/A","N/A","","Other","Unknown","nan","1"
"OD1024T","HITESH PATEL","SCS2","Service Ownership Delivery Director","Service Ownership Delivery Director","HM Revenue and Customs","HM Revenue and Customs","Customer Strategy & Tax Design","0300 200 3300","contactUs@hmrc.gov.uk","OD109","0","1.00","135000","139999","","Project Delivery Profession","Unknown","Reporting Costs included in OD109 |","1"
"OD1024","Vacant","SCS1","Director of Service Ownership","Lead for HMRC wide implementation of Service Ownership Model.","HM Revenue and Customs","HM Revenue and Customs","Customer Strategy & Tax Design","N/A","contactUs@hmrc.gov.uk","OD109","0","1.00","N/A","N/A","","Corporate Finance Profession","Wales","nan","1"
"OD1025","N/D","SCS1","DD Threat Management","HMRC's Fraud Investigation Service is responsible for tackling the most serious fraud, evasion and organised criminal attacks against the tax system. It uses a wide range of approaches, skills and capabilities including criminal investigations.","HM Revenue and Customs","HM Revenue and Customs","Customer Compliance","0300 200 3300","contactUs@hmrc.gov.uk","OD276","3870651","1.00","N/A","N/A","","Counter-fraud Standards and Profession","London","nan","1"
"OD1026","Vacant","SCS1","Director of Engineering","Director of Engineering","HM Revenue and Customs","HM Revenue and Customs","Chief Digital & Information Officer","N/A","contactUs@hmrc.gov.uk","OD515","0","1.00","N/A","N/A","","Other","Unknown","nan","1"
"OD1027T","Eliminated","SCS1","Deputy Director Future Customs Planning","Deputy Director Future Customs Planning","HM Revenue and Customs","HM Revenue and Customs","Borders & Trade","N/A","contactUs@hmrc.gov.uk","OD947","0","1.00","N/A","N/A","","Other","Unknown","nan","1"
"OD1028T","N/D","SCS1","Programme Director","Programme Director","HM Revenue and Customs","HM Revenue and Customs","Change Delivery Group","0300 200 3300","contactUs@hmrc.gov.uk","OD507","384316","1.00","N/A","N/A","","Government Property Profession","Unknown","nan","1"
"OD1029","Vacant","SCS1","Principle Head of Service Management Delivery","Principle Head of Service Management Delivery","HM Revenue and Customs","HM Revenue and Customs","Chief Digital & Information Officer","N/A","contactUs@hmrc.gov.uk","OD629","0","1.00","N/A","N/A","","Other","Unknown","nan","1"
"OD1030","Vacant","SCS1","Principle Head of Service Lifecycle Management","Principle Head of Service Lifecycle Management","HM Revenue and Customs","HM Revenue and Customs","Chief Digital & Information Officer","N/A","contactUs@hmrc.gov.uk","OD629","0","1.00","N/A","N/A","","Other","Unknown","nan","1"
"OD1031","Vacant","SCS1","Head of Enterprise Live Services","Head of Enterprise Live Services","HM Revenue and Customs","HM Revenue and Customs","Chief Digital & Information Officer","N/A","contactUs@hmrc.gov.uk","OD629","0","1.00","N/A","N/A","","Other","Unknown","nan","1"
"OD1032","Vacant","SCS1","Principle Head of Service Management - Service Operations","Principle Head of Service Management - Service Operations","HM Revenue and Customs","HM Revenue and Customs","Chief Digital & Information Officer","N/A","contactUs@hmrc.gov.uk","OD629","0","1.00","N/A","N/A","","Other","Unknown","nan","1"
"OD1033T","N/D","SCS1","ETMP Director - Role 1","ETMP Director - Role 1","HM Revenue and Customs","HM Revenue and Customs","Change Delivery Group","0300 200 3300","contactUs@hmrc.gov.uk","OD892","681147","1.00","N/A","N/A","","Project Delivery Profession","Unknown","nan","1"
"OD1034T","Eliminated","SCS1","ETMP Director - Role 2","ETMP Director - Role 2","HM Revenue and Customs","HM Revenue and Customs","Change Delivery Group","N/A","contactUs@hmrc.gov.uk","OD151","0","1.00","N/A","N/A","","Other","Unknown","nan","1"
"OD1035","Vacant","SCS1","Head of Enterprise Architecture -CDIO Strategic Direction","Head of Enterprise Architecture -CDIO Strategic Direction","HM Revenue and Customs","HM Revenue and Customs","Chief Digital & Information Officer","N/A","contactUs@hmrc.gov.uk","OD509","0","1.00","N/A","N/A","","Digital, Data and Technology Professions","Unknown","nan","1"
"OD1037T","N/D","SCS1","Service Owner Test & Learn","Service Owner Test & Learn","HM Revenue and Customs","HM Revenue and Customs","Borders & Trade","0300 200 3300","contactUs@hmrc.gov.uk","OD770","0","0.94","N/A","N/A","","Other","Unknown","nan","1"
"OD1038T","Vacant","SCS1","Deputy Director Tax-Free Childcare","Deputy Director Tax-Free Childcare","HM Revenue and Customs","HM Revenue and Customs","Customer Strategy & Tax Design","N/A","contactUs@hmrc.gov.uk","OD369","0","1.00","N/A","N/A","","Policy Profession","Unknown","nan","1"
"OD1039","Vacant","SCS1","Programme Delivery Manager","Programme Delivery Manager","HM Revenue and Customs","HM Revenue and Customs","Chief Digital & Information Officer","N/A","contactUs@hmrc.gov.uk","OD516","0","1.00","N/A","N/A","","Other","Unknown","nan","1"
"OD1041","Vacant","SCS1","Director Estates and Locations Programme","Director Estates and Locations Programme","HM Revenue and Customs","HM Revenue and Customs","Chief Finance Officer Group","N/A","contactUs@hmrc.gov.uk","OD597","0","1.00","N/A","N/A","","Other","Unknown","nan","1"
"OD1042","Vacant","SCS1","Director of UBS Business, Risk, Performance & Planning","Director of UBS Business, Risk, Performance & Planning","HM Revenue and Customs","HM Revenue and Customs","Chief Finance Officer Group","N/A","contactUs@hmrc.gov.uk","OD920","0","1.00","N/A","N/A","","Other","Unknown","nan","1"
"OD1043","Vacant","SCS1","Director of Operations Unity","Director of Operations Unity","HM Revenue and Customs","HM Revenue and Customs","Chief Finance Officer Group","N/A","contactUs@hmrc.gov.uk","OD1017T","0","1.00","N/A","N/A","","Other","Unknown","nan","1"
"OD1044","N/D","SCS1","Deputy Director for Unity Delivery.","Deputy Director for Unity Delivery.","HM Revenue and Customs","HM Revenue and Customs","Chief Finance Officer Group","0300 200 3300","contactUs@hmrc.gov.uk","OD920","421727","1.00","N/A","N/A","","Other","Unknown","nan","1"
"OD1045","Vacant","SCS1","VAT Reliefs, Financial Services, and Insurance Premium Tax","VAT Reliefs, Financial Services, and Insurance Premium Tax","HM Revenue and Customs","HM Revenue and Customs","Customer Strategy & Tax Design","N/A","contactUs@hmrc.gov.uk","OD418","0","1.00","N/A","N/A","","Policy Profession","Unknown","nan","1"
"0","N/D","SCS1","Not in post","N/A","HM Revenue and Customs","HM Revenue and Customs","N/A","N/A","N/A","OD562","0","1.00","N/A","N/A","","Other","London","nan","1"
"0","N/D","SCS1","Not in post","N/A","HM Revenue and Customs","HM Revenue and Customs","N/A","N/A","N/A","OD204","0","1.00","N/A","N/A","","Other","North West","nan","1"
"0","N/D","SCS1","Not in post","N/A","HM Revenue and Customs","HM Revenue and Customs","N/A","N/A","N/A","OD105","0","1.00","N/A","N/A","","Other","North West","nan","1"
"0","N/D","SCS1","Not in post","N/A","HM Revenue and Customs","HM Revenue and Customs","N/A","N/A","N/A","OD507","0","1.00","N/A","N/A","","Other","South West","nan","1"
"0","N/D","SCS1","Not in post","N/A","HM Revenue and Customs","HM Revenue and Customs","N/A","N/A","N/A","OD230","0","1.00","N/A","N/A","","Other","London","nan","1"
"0","N/D","SCS1","Not in post","N/A","HM Revenue and Customs","HM Revenue and Customs","N/A","N/A","N/A","OD705","0","1.00","N/A","N/A","","Other","Wales","nan","1"
"0","N/D","SCS1","Not in post","N/A","HM Revenue and Customs","HM Revenue and Customs","N/A","N/A","N/A","OD555","0","1.00","N/A","N/A","","Other","Yorkshire and The Humber","nan","1"
"0","N/D","SCS1","Not in post","N/A","HM Revenue and Customs","HM Revenue and Customs","N/A","N/A","N/A","OD274","0","1.00","N/A","N/A","","Other","East Midlands","nan","1"
"0","N/D","SCS1","Not in post","N/A","HM Revenue and Customs","HM Revenue and Customs","N/A","N/A","N/A","OD252","0","1.00","N/A","N/A","","Other","North East","nan","1"
"0","N/D","SCS1","Not in post","N/A","HM Revenue and Customs","HM Revenue and Customs","N/A","N/A","N/A","OD618","0","1.00","N/A","N/A","","Other","London","nan","1"
"0","N/D","SCS1","Not in post","N/A","HM Revenue and Customs","HM Revenue and Customs","N/A","N/A","N/A","OD274","0","1.00","N/A","N/A","","Other","East Midlands","nan","1"
"0","N/D","SCS1","Not in post","N/A","HM Revenue and Customs","HM Revenue and Customs","N/A","N/A","N/A","OD990T","0","1.00","N/A","N/A","","Other","West Midlands","nan","1"
"0","N/D","SCS1","Not in post","N/A","HM Revenue and Customs","HM Revenue and Customs","N/A","N/A","N/A","OD514","0","0.81","N/A","N/A","","Other","London","nan","1"
"0","N/D","SCS1","Not in post","N/A","HM Revenue and Customs","HM Revenue and Customs","N/A","N/A","N/A","OD947","0","1.00","N/A","N/A","","Other","London","nan","1"
"0","N/D","SCS1","Not in post","N/A","HM Revenue and Customs","HM Revenue and Customs","N/A","N/A","N/A","OD893","0","1.00","N/A","N/A","","Other","North East","nan","1"
"0","N/D","SCS1","Not in post","N/A","HM Revenue and Customs","HM Revenue and Customs","N/A","N/A","N/A","OD769","0","0.89","N/A","N/A","","Other","London","nan","1"
"0","N/D","SCS2","Not in post","N/A","HM Revenue and Customs","HM Revenue and Customs","N/A","N/A","N/A","OD781","0","1.00","105000","109999","","Other","London","nan","1"
"0","N/D","SCS1","Not in post","N/A","HM Revenue and Customs","HM Revenue and Customs","N/A","N/A","N/A","OD532","0","1.00","N/A","N/A","","Other","Scotland","nan","1"
"0","N/D","SCS1","Not in post","N/A","HM Revenue and Customs","HM Revenue and Customs","N/A","N/A","N/A","OD767","0","1.00","N/A","N/A","","Other","North East","nan","1"
"0","N/D","SCS1","Not in post","N/A","HM Revenue and Customs","HM Revenue and Customs","N/A","N/A","N/A","OD987","0","0.71","N/A","N/A","","Other","North West","nan","1"
"0","N/D","SCS1","Not in post","N/A","HM Revenue and Customs","HM Revenue and Customs","N/A","N/A","N/A","OD274","0","0.68","N/A","N/A","","Other","North East","nan","1"
"0","N/D","SCS1","Not in post","N/A","HM Revenue and Customs","HM Revenue and Customs","N/A","N/A","N/A","OD555","0","1.00","N/A","N/A","","Other","North West","nan","1"
"0","N/D","SCS1","Not in post","N/A","HM Revenue and Customs","HM Revenue and Customs","N/A","N/A","N/A","OD151","0","1.00","N/A","N/A","","Other","North West","nan","1"
