"Parent Department","Organisation","Unit","Reporting Senior Post","Grade","Payscale Minimum (£)","Payscale Maximum (£)","Generic Job Title","Number of Posts in FTE","Professional/Occupational Group"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Hertfordshire and North London - Environment Management West - Environmental Permitting Regulations Waste London West","EA_DDHNL","SG5","34330","42530","Not in post","1.00","Science and Engineering"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Environment and Business - Sustainable Business and Development - Climate Change - Portfolio Project and Business","EA_DDCC","SG2","18102","22053","Team Member Environment and Business","2.00","Programme and Project Management (PPM)"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Lincolnshire and Northamptonshire - Environment Management North - Land and Water","EA_DDLNA","SG2","18102","22053","Team Member Environment and Business","1.00","Science and Engineering"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Yorkshire - Environment Planning and Engagement Business - Management","EA_DDYOR","SG3","22433","26953","Team Member Chief Executives Directorate","1.00","Science and Engineering"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Asset and Programme Management - Programme and Contract Management - National","EA_DDPCM","SG2","18102","22053","Team Member Environment and Business","1.00","Programme and Project Management (PPM)"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Hertfordshire and North London - Flood and Coastal Risk Management Operations East - Asset Performance Upper Lee and Stort","EA_DDHNL","SG3","22433","26953","Team Member Chief Executives Directorate","1.00","Science and Engineering"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - North East - Flood and Coastal Risk Management - Partnerships and Strategic Overview Tyne Wear and Northumberland","EA_DDNEA","SG3","22433","26953","Team Member Chief Executives Directorate","1.00","Science and Engineering"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - North East - Flood and Coastal Risk Management - Flood Resilience","EA_DDNEA","SG3","22433","26953","Team Member Chief Executives Directorate","2.00","Science and Engineering"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Devon Cornwall and Isles of Scilly - Environment Planning and Engagement - Intergrated Environment Planning","EA_DDCDS","SG3","22433","26953","Team Member Chief Executives Directorate","1.00","Planning"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Greater Manchester Merseyside and Cheshire - Environment Planning and Engagement - Intergrated Environment Planning","EA_DDGMC","SG5","34330","42530","Team Leader Chief Executives Directorate","1.00","Planning"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Incident Management and Resilience - Digital Services - Internal Services","EA_DDDSM","SG3","22433","26953","Team Member Chief Executives Directorate","0.90","Science and Engineering"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Hertfordshire and North London - Environment Management West - Environmental Permitting Regulations Waste Luton Hertfordshire and Essex","EA_DDHNL","SG3","22433","26953","Team Member Chief Executives Directorate","2.00","Science and Engineering"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Devon Cornwall and Isles of Scilly - Environment Planning and Engagement - Management","EA_DDCDS","SG5","34330","42530","Not in post","1.00","Planning"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Hertfordshire and North London - Environment Management West - Environmental Permitting Regulations Waste London West","EA_DDHNL","SG5","34330","42530","Officer Chief Executives Directorate","1.00","Science and Engineering"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Lincolnshire and Northamptonshire - Environment Management Central - Management","EA_DDLNA","SG7","54940","68783","Manager Chief Executives Directorate","1.00","Operational Delivery"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Kent South London and East Sussex - Flood and Coastal Risk Management Thames Tidal Defences - Management","EA_DDKSL","SG3","22433","26953","Team Member Chief Executives Directorate","1.00","Operational Delivery"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Operations National Services - Fleet Operations - Management","EA_DDFO","SG3","22433","26953","Team Member Chief Executives Directorate","1.00","Property and Asset Management"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Lincolnshire and Northamptonshire - Environment Management South - Land and Water","EA_DDLNA","SG2","18102","22053","Team Member Environment and Business","1.00","Operational Delivery"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Wessex - Environment Management Bristol and Avon - Environmental Permitting Regulations Waste North","EA_DDWSX","SG3","22433","26953","Environment Officer Cumbria and Lancashire","2.80","Science and Engineering"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Greater Manchester Merseyside and Cheshire - Environment Planning and Engagement - Sustainable Places","EA_DDGMC","SG5","34330","42530","Team Leader Chief Executives Directorate","1.00","Science and Engineering"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Cumbria and Lancashire - Flood and Coastal Risk Management - Programme","EA_DDCLA","SG4","27138","33534","Officer Chief Executives Directorate","1.00","Programme and Project Management (PPM)"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Devon Cornwall and Isles of Scilly - Flood and Coastal Risk Management - Programme","EA_DDCDS","SG3","22433","26953","Team Member Chief Executives Directorate","1.00","Programme and Project Management (PPM)"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Devon Cornwall and Isles of Scilly - Management","EA_DDCDS","SG3","22433","26953","Team Member Chief Executives Directorate","1.00","Operational Delivery"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - North East - Environment Planning and Engagement - Sustainable Places","EA_DDNEA","SG3","22433","26953","Team Member Chief Executives Directorate","1.00","Science and Engineering"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - East Anglia - Flood and Coastal Risk Management Operations Essex - Asset Performance Thames Chelmer and Blackwater","EA_DDEN","SG5","34330","42530","Team Leader Chief Executives Directorate","0.80","Science and Engineering"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - North East - Environment Planning and Engagement - Management","EA_DDNEA","SG5","34330","42530","Advisor Chief Executives Directorate","1.00","Planning"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Hertfordshire and North London - Flood and Coastal Risk Management - Partnerships and Strategic Overview Luton Hertfordshire and Essex","EA_DDHNL","SG3","22433","26953","Team Member Chief Executives Directorate","1.00","Science and Engineering"
"Department for Environment, Food and Rural Affairs","Environment Agency","Environment Agency Operations - Kent South London and East Sussex - Flood and Coastal Risk Management - Programme","EA_DDKSL","SG4","27138","33534","Officer Chief Executives Directorate","1.00","Programme and Project Management (PPM)"
