Merchant Category,Supplier,Service,Summary of purpose of expenditure,invoice_date,paid_date,net_amount
Financial Services,Prepaid Financial Services Ltd,Services to People,Catering Supplies,10/09/2019,11/09/2019,414.5
Financial Services,Prepaid Financial Services Ltd,Services to People,Furniture and Equipment,10/09/2019,11/09/2019,100.97
Financial Services,Prepaid Financial Services Ltd,Services to People,Fees and Charges,10/09/2019,11/09/2019,7.99
Financial Services,Prepaid Financial Services Ltd,Services to People,Information and Communications Technology,10/09/2019,11/09/2019,95.88
Financial Services,Prepaid Financial Services Ltd,Services to People,Staff Training,10/09/2019,11/09/2019,736
Financial Services,Prepaid Financial Services Ltd,Services to People,Fees and Charges,12/09/2019,13/09/2019,2992.51
Social Care Services,Prime Support Service,Services to People,Care Payments,18/09/2019,19/09/2019,-154.57
Social Care Services,Prime Support Service,Services to People,Care Payments,18/09/2019,19/09/2019,480.35
Social Care Services,Prime Support Service,Services to People,Care Payments,18/09/2019,19/09/2019,784.98
Social Care Services,Prime Support Service Ltd,Services to People,Care Payments,04/09/2019,05/09/2019,678.72
Social Care Services,Prime Support Service Ltd,Services to People,Care Payments,04/09/2019,05/09/2019,702.96
Social Care Services,Prime Support Service Ltd,Services to People,Care Payments,04/09/2019,05/09/2019,193.92
Social Care Services,Prime Support Service Ltd,Services to People,Care Payments,04/09/2019,05/09/2019,323.2
Social Care Services,Prime Support Service Ltd,Services to People,Care Payments,04/09/2019,05/09/2019,840.32
Social Care Services,Prime Support Service Ltd,Services to People,Care Payments,24/09/2019,25/09/2019,258.56
Social Care Services,Prime Support Service Ltd,Services to People,Care Payments,24/09/2019,25/09/2019,197.96
Social Care Services,Prime Support Service Ltd,Services to People,Care Payments,24/09/2019,25/09/2019,715.08
Social Care Services,Prime Support Service Ltd,Services to People,Care Payments,24/09/2019,25/09/2019,711.04
Social Care Services,Prime Support Service Ltd,Services to People,Care Payments,24/09/2019,25/09/2019,129.28
Social Care Services,Prime Support Service Ltd,Services to People,Care Payments,24/09/2019,25/09/2019,274.72
Social Care Services,Prime Support Service Ltd,Services to People,Care Payments,24/09/2019,25/09/2019,307.04
Social Care Services,Prime Support Service Ltd,Services to People,Care Payments,24/09/2019,25/09/2019,711.04
Social Care Services,Prime Support Service Ltd,Services to People,Care Payments,24/09/2019,25/09/2019,743.36
Social Care Services,Prime Support Service Ltd,Services to People,Care Payments,24/09/2019,25/09/2019,808
Social Care Services,Prime Support Service Ltd,Services to People,Care Payments,24/09/2019,25/09/2019,129.28
Social Care Services,Prime Support Service Ltd,Services to People,Care Payments,24/09/2019,25/09/2019,323.2
Social Care Services,Prime Support Service Ltd,Services to People,Care Payments,24/09/2019,25/09/2019,258.56
Social Care Services,Prime Support Service Ltd,Services to People,Care Payments,24/09/2019,25/09/2019,282.8
Social Care Services,Prime Support Service Ltd,Services to People,Care Payments,24/09/2019,25/09/2019,715.08
Social Care Services,Prime Support Service Ltd,Services to People,Care Payments,24/09/2019,25/09/2019,484.8
Social Care Services,Prime Support Service Ltd,Services to People,Care Payments,24/09/2019,25/09/2019,129.28
Social Care Services,Prime Support Service Ltd,Services to People,Care Payments,24/09/2019,25/09/2019,274.72
Social Care Services,Prime Support Service Ltd,Services to People,Care Payments,24/09/2019,25/09/2019,258.56
Social Care Services,Prime Support Service Ltd,Services to People,Care Payments,24/09/2019,25/09/2019,282.8
Social Care Services,Prime Support Service Ltd,Services to People,Care Payments,24/09/2019,25/09/2019,751.44
Social Care Services,Prime Support Service Ltd,Services to People,Care Payments,24/09/2019,25/09/2019,484.8
Social Care Services,Prime Support Service Ltd,Services to People,Care Payments,24/09/2019,25/09/2019,129.28
Social Care Services,Prime Support Service Ltd,Services to People,Care Payments,24/09/2019,25/09/2019,274.72
Printing Services,Printstat,Services to People,Printing and Photocopying,02/09/2019,20/09/2019,1098
Education Services,Priory Education Services - Oliver,Services to People,Fees and Charges,02/09/2019,27/09/2019,21299.27
Health Services,Priory Group - Northern Office.,Services to People,Third party payments - Public Sector,18/09/2019,19/09/2019,1925
Education Services,Progress Care and Education Ltd,Services to People,Fees and Charges,02/09/2019,27/09/2019,7428.47
Education Services,Progress Care and Education Ltd,Services to People,Fees and Charges,02/09/2019,27/09/2019,7428.47
Education Services,Progress Care and Education Ltd,Services to People,Fees and Charges,10/09/2019,27/09/2019,-7428.47
Charity/Third Sector,ProjectINC,Services to People,Third party payments - Private/Voluntary Sector,17/09/2019,17/09/2019,5850
Social Care Services,Prolife Healthcare Services,Services to People,Care Payments,11/09/2019,11/09/2019,2470.8
Social Care Services,Prolife Healthcare Services,Services to People,Care Payments,11/09/2019,11/09/2019,1022.4
Social Care Services,Prolife Healthcare Services,Services to People,Care Payments,11/09/2019,11/09/2019,664.56
Social Care Services,Prolife Healthcare Services,Services to People,Care Payments,11/09/2019,11/09/2019,2112.96
Social Care Services,Prolife Healthcare Services,Services to People,Care Payments,11/09/2019,11/09/2019,894.6
Social Care Services,Prolife Healthcare Services,Services to People,Care Payments,11/09/2019,11/09/2019,732.72
Social Care Services,Prolife Healthcare Services,Services to People,Care Payments,24/09/2019,25/09/2019,2164.08
Social Care Services,Prolife Healthcare Services,Services to People,Care Payments,24/09/2019,25/09/2019,894.6
Social Care Services,Prolife Healthcare Services,Services to People,Care Payments,24/09/2019,25/09/2019,766.8
Social Care Services,Prolife Healthcare Services,Services to People,Care Payments,24/09/2019,25/09/2019,2147.04
Social Care Services,Prolife Healthcare Services,Services to People,Care Payments,24/09/2019,25/09/2019,894.6
Social Care Services,Prolife Healthcare Services,Services to People,Care Payments,24/09/2019,25/09/2019,656.04
Printing Services,PRONTAPRINT,Corporate and Support Services,Publicity and Promotion,14/08/2019,11/09/2019,849.38
Social Care Services,Prosper Community Care ISF,Services to People,Care Payments,18/09/2019,19/09/2019,4291.3
Insurance Services,PRUDENTIAL LIFE & PENSIONS,Non-General Fund Items,MISCLASSIFIED? CHECK BEFORE PUBLICATION,24/09/2019,25/09/2019,46094.48
Insurance Services,PRUDENTIAL LIFE & PENSIONS,Non-General Fund Items,MISCLASSIFIED? CHECK BEFORE PUBLICATION,24/09/2019,25/09/2019,9306.59
Building Supplies,PTS-PLUMBING TRADE SUPPLIES,Services to Place,Capital Expenditure - Works,27/08/2019,02/09/2019,1061.06
Building Supplies,PTS-PLUMBING TRADE SUPPLIES,Services to Place,Capital Expenditure - Works,28/08/2019,09/09/2019,1394.84
Building Supplies,PTS-PLUMBING TRADE SUPPLIES,Services to Place,Capital Expenditure - Works,28/08/2019,09/09/2019,660.85
Building Supplies,PTS-PLUMBING TRADE SUPPLIES,Services to Place,Capital Expenditure - Works,28/08/2019,09/09/2019,770.5
Building Supplies,PTS-PLUMBING TRADE SUPPLIES,Services to Place,Capital Expenditure - Works,30/08/2019,06/09/2019,734.79
Building Supplies,PTS-PLUMBING TRADE SUPPLIES,Services to Place,Capital Expenditure - Works,30/08/2019,06/09/2019,2145.59
Building Supplies,PTS-PLUMBING TRADE SUPPLIES,Services to Place,Capital Expenditure - Works,30/08/2019,06/09/2019,1956.61
Building Supplies,PTS-PLUMBING TRADE SUPPLIES,Services to Place,Capital Expenditure - Works,30/08/2019,06/09/2019,1514.28
Building Supplies,PTS-PLUMBING TRADE SUPPLIES,Services to Place,Capital Expenditure - Works,30/08/2019,06/09/2019,8882.8
Building Supplies,PTS-PLUMBING TRADE SUPPLIES,Services to Place,Capital Expenditure - Works,30/08/2019,06/09/2019,664.99
Building Supplies,PTS-PLUMBING TRADE SUPPLIES,Services to Place,Capital Expenditure - Works,30/08/2019,06/09/2019,5787.79
Building Supplies,PTS-PLUMBING TRADE SUPPLIES,Services to Place,Capital Expenditure - Works,30/08/2019,10/09/2019,1047.1
Building Supplies,PTS-PLUMBING TRADE SUPPLIES,Services to Place,Capital Expenditure - Works,30/08/2019,10/09/2019,651.05
Building Supplies,PTS-PLUMBING TRADE SUPPLIES,Services to Place,Capital Expenditure - Works,17/09/2019,24/09/2019,1148.56
Building Supplies,PTS-PLUMBING TRADE SUPPLIES,Services to Place,Capital Expenditure - Works,17/09/2019,24/09/2019,1693
Building Supplies,PTS-PLUMBING TRADE SUPPLIES,Services to Place,Capital Expenditure - Works,17/09/2019,24/09/2019,782.51
Building Supplies,PTS-PLUMBING TRADE SUPPLIES,Services to Place,Capital Expenditure - Works,17/09/2019,24/09/2019,894.08
Building Supplies,PTS-PLUMBING TRADE SUPPLIES,Services to Place,Capital Expenditure - Works,17/09/2019,24/09/2019,1556.03
Building Supplies,PTS-PLUMBING TRADE SUPPLIES,Services to Place,Capital Expenditure - Works,18/09/2019,24/09/2019,2595.28
Disability Support,PURE INNOVATIONS LTD,Services to People,Care Payments,04/09/2019,05/09/2019,554.4
Disability Support,PURE INNOVATIONS LTD,Services to People,Care Payments,04/09/2019,05/09/2019,1210
Disability Support,PURE INNOVATIONS LTD,Services to People,Care Payments,04/09/2019,05/09/2019,774.4
Disability Support,PURE INNOVATIONS LTD,Services to People,Care Payments,04/09/2019,05/09/2019,858
Disability Support,PURE INNOVATIONS LTD,Services to People,Care Payments,04/09/2019,05/09/2019,2283.6
Disability Support,PURE INNOVATIONS LTD,Services to People,Care Payments,04/09/2019,05/09/2019,1848
Disability Support,PURE INNOVATIONS LTD,Services to People,Care Payments,04/09/2019,05/09/2019,554.4
Disability Support,PURE INNOVATIONS LTD,Services to People,Care Payments,04/09/2019,05/09/2019,127938.2
Disability Support,PURE INNOVATIONS LTD,Services to People,Leasing /Transport Hire,03/09/2019,09/09/2019,32637.5
Social Care Services,Qualia Care - Downshaw Lodge,Services to People,Care Payments,05/09/2019,06/09/2019,2526.36
Social Care Services,Qualia Care - Downshaw Lodge,Services to People,Care Payments,05/09/2019,06/09/2019,2896
Social Care Services,Qualia Care Ltd,Services to People,Care Payments,06/09/2019,06/09/2019,-769.4
Social Care Services,Qualia Care Ltd,Services to People,Care Payments,06/09/2019,06/09/2019,2142.56
Social Care Services,Quality Care ISF,Services to People,Care Payments,18/09/2019,19/09/2019,1326
Social Care Services,Quality Care ISF,Services to People,Care Payments,18/09/2019,19/09/2019,1414.4
Social Care Services,Quality Care ISF,Services to People,Care Payments,18/09/2019,19/09/2019,1930.5
Social Care Services,QUALITY CARE OF CHEADLE,Services to People,Care Payments,04/09/2019,05/09/2019,597.92
Social Care Services,QUALITY CARE OF CHEADLE,Services to People,Care Payments,04/09/2019,05/09/2019,193.92
Social Care Services,QUALITY CARE OF CHEADLE,Services to People,Care Payments,11/09/2019,11/09/2019,824.16
Social Care Services,QUALITY CARE OF CHEADLE,Services to People,Care Payments,11/09/2019,11/09/2019,686.8
Social Care Services,QUALITY CARE OF CHEADLE,Services to People,Care Payments,11/09/2019,11/09/2019,1345.32
Social Care Services,QUALITY CARE OF CHEADLE,Services to People,Care Payments,11/09/2019,11/09/2019,1292.8
Social Care Services,QUALITY CARE OF CHEADLE,Services to People,Care Payments,11/09/2019,11/09/2019,953.44
Social Care Services,QUALITY CARE OF CHEADLE,Services to People,Care Payments,11/09/2019,11/09/2019,719.12
Social Care Services,QUALITY CARE OF CHEADLE,Services to People,Care Payments,11/09/2019,11/09/2019,1535.2
Social Care Services,QUALITY CARE OF CHEADLE,Services to People,Care Payments,11/09/2019,11/09/2019,1393.8
Social Care Services,QUALITY CARE OF CHEADLE,Services to People,Care Payments,24/09/2019,25/09/2019,828.2
Social Care Services,QUALITY CARE OF CHEADLE,Services to People,Care Payments,24/09/2019,25/09/2019,634.28
Social Care Services,QUALITY CARE OF CHEADLE,Services to People,Care Payments,24/09/2019,25/09/2019,1660.44
Social Care Services,QUALITY CARE OF CHEADLE,Services to People,Care Payments,24/09/2019,25/09/2019,1260.48
Social Care Services,QUALITY CARE OF CHEADLE,Services to People,Care Payments,24/09/2019,25/09/2019,824.16
Social Care Services,QUALITY CARE OF CHEADLE,Services to People,Care Payments,24/09/2019,25/09/2019,686.8
Social Care Services,QUALITY CARE OF CHEADLE,Services to People,Care Payments,24/09/2019,25/09/2019,1704.88
Social Care Services,QUALITY CARE OF CHEADLE,Services to People,Care Payments,24/09/2019,25/09/2019,1454.4
Childcare Provision,Railway Nursery Bramhall Limited,Services to People,Expenses and Allowances,23/09/2019,24/09/2019,1345.4
Social Care Services,Randomlight Ltd - Heightside House,Services to People,Care Payments,30/08/2019,02/09/2019,632.64
Social Care Services,Randomlight Ltd - Heightside House,Services to People,Care Payments,05/09/2019,06/09/2019,5631.36
Social Care Services,Randomlight Ltd - Heightside House,Services to People,Care Payments,27/09/2019,30/09/2019,662.24
Building Services,Raymond Whittle Fitted Furniture,Services to People,Furniture and Equipment,13/08/2019,06/09/2019,500
Books / Magazines / Media,Reach Publishing Services Ltd,Services to Place,Publicity and Promotion,16/08/2019,06/09/2019,727.65
Digital / Media Services,Reach Publishing Services Ltd (MEN),Services to Place,Fees and Charges,16/08/2019,06/09/2019,519.75
Digital / Media Services,Reach Publishing Services Ltd (MEN),Services to Place,Fees and Charges,22/08/2019,13/09/2019,727.65
Digital / Media Services,Reach Publishing Services Ltd (MEN),Services to Place,Fees and Charges,04/09/2019,20/09/2019,727.65
Digital / Media Services,Reach Publishing Services Ltd (MEN),Services to Place,Fees and Charges,10/09/2019,27/09/2019,519.75
Digital / Media Services,Reach Publishing Services Ltd (MEN),Services to People,Office Expenses,10/09/2019,27/09/2019,849.44
Health Services,Real Group t/a Dyslexia Action Shop,Services to People,Furniture and Equipment,17/09/2019,19/09/2019,1200
Health Services,Real Group t/a Dyslexia Action Shop,Services to People,Furniture and Equipment,17/09/2019,19/09/2019,319
Health Services,Real Group t/a Dyslexia Action Shop,Services to People,Furniture and Equipment,17/09/2019,19/09/2019,116
Charity/Third Sector,REDDISH VALE HIGH SCHOOL,Services to People,Fees and Charges,05/09/2019,06/09/2019,9235.05
Recruitment / Staffing,Reed Specialist Recruitment Ltd,Services to People,Agency Staff,19/08/2019,06/09/2019,8.8
Recruitment / Staffing,Reed Specialist Recruitment Ltd,Services to People,Agency Staff,19/08/2019,06/09/2019,18.74
Recruitment / Staffing,Reed Specialist Recruitment Ltd,Services to People,Agency Staff,19/08/2019,06/09/2019,31.91
Recruitment / Staffing,Reed Specialist Recruitment Ltd,Services to People,Agency Staff,19/08/2019,06/09/2019,24
Recruitment / Staffing,Reed Specialist Recruitment Ltd,Services to People,Agency Staff,19/08/2019,06/09/2019,70.4
Recruitment / Staffing,Reed Specialist Recruitment Ltd,Services to People,Agency Staff,19/08/2019,06/09/2019,17.6
Recruitment / Staffing,Reed Specialist Recruitment Ltd,Services to People,Agency Staff,19/08/2019,06/09/2019,198.4
